*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/436.cactusADM-1804B.champsimtrace.xz
[Bingo] PHT Hit PC+Offs: 68139
[Bingo] PHT Miss: 1667
[Bingo] Prefetch PC+Addr: 0
[Bingo] Prefetch PC+Offs: 0
[Bingo] Useful PC+Addr: 0
[Bingo] Useful PC+Offs: 0
[Bingo] Useless PC+Addr: 0
[Bingo] Useless PC+Offs: 0
[Bingo] L1 Prefetch per Region: 0.00000
[Bingo] L2 Prefetch per Region: 31.15641
[Bingo] L3 Prefetch per Region: 0.16983
[Bingo] No Prefetch per Region: 0.67376
[Bingo] Number of Voters Mean: 14.81416
[Bingo] Number of Voters SD: 2.97938

Channel_0_RQ_row_buffer_hit 1106012
Channel_0_RQ_row_buffer_miss 849242
Channel_0_WQ_row_buffer_hit 160524
Channel_0_WQ_row_buffer_miss 449228
Channel_0_WQ_full 819
Channel_0_dbus_congested 1563027

avg_congested_cycle 11

DRAM_bw_pochs 5140560
DRAM_bw_level_0 4951131
DRAM_bw_level_1 85188
DRAM_bw_level_2 32454
DRAM_bw_level_3 71787
